,DewPointF,WindChillF,WindGustKmph,airport,cloudcover,date,humidity,precipMM,pressure,tempF,time,visibility,weatherCode,winddirDegree,windspeedKmph
2017-01-19 06:00:00,50,53,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,91,0.0,1015,53,600,10,113,263,6
2017-01-19 07:00:00,52,56,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,86,0.0,1016,57,700,10,113,264,7
2017-01-19 08:00:00,54,60,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,81,0.0,1016,60,800,10,113,265,8
2017-01-19 09:00:00,56,64,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,76,0.0,1016,64,900,10,113,266,9
2017-01-19 10:00:00,58,68,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,71,0.0,1016,68,1000,10,113,269,10
2017-01-19 11:00:00,59,72,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,65,0.0,1016,72,1100,10,113,272,12
2017-01-19 12:00:00,61,76,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,59,0.0,1016,76,1200,10,113,276,13
2017-01-19 13:00:00,61,76,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,58,0.0,1016,76,1300,10,113,275,15
2017-01-19 14:00:00,61,77,19,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,57,0.0,1015,77,1400,10,113,275,16
2017-01-19 15:00:00,60,77,21,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,56,0.0,1015,77,1500,10,113,275,18
2017-01-19 16:00:00,60,76,21,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,59,0.0,1015,76,1600,10,113,275,18
2017-01-19 17:00:00,60,75,20,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,62,0.0,1015,75,1700,10,113,274,18
2017-01-19 18:00:00,60,73,20,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,66,0.0,1015,73,1800,10,113,274,18
2017-01-19 19:00:00,60,71,18,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,71,0.0,1015,71,1900,10,113,272,16
2017-01-19 20:00:00,59,69,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,77,0.0,1015,69,2000,10,113,271,15
2017-01-19 21:00:00,59,66,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-19,82,0.0,1016,66,2100,10,113,269,13
2017-01-19 22:00:00,58,64,14,"SFO, San Francisco International Airport, United States of America",4,2017-07-19,84,0.0,1016,64,2200,10,113,267,12
2017-01-19 23:00:00,57,62,13,"SFO, San Francisco International Airport, United States of America",8,2017-07-19,87,0.0,1016,62,2300,10,116,264,10
2017-01-20 00:00:00,57,60,12,"SFO, San Francisco International Airport, United States of America",12,2017-07-20,89,0.0,1016,60,0,10,116,262,9
2017-01-20 01:00:00,55,58,12,"SFO, San Francisco International Airport, United States of America",23,2017-07-20,90,0.0,1016,58,100,10,116,260,8
2017-01-20 02:00:00,54,56,12,"SFO, San Francisco International Airport, United States of America",33,2017-07-20,91,0.0,1016,57,200,10,116,258,8
2017-01-20 03:00:00,53,55,13,"SFO, San Francisco International Airport, United States of America",43,2017-07-20,92,0.0,1016,55,300,10,116,256,8
2017-01-20 04:00:00,53,55,13,"SFO, San Francisco International Airport, United States of America",48,2017-07-20,92,0.0,1016,55,400,10,116,259,8
2017-01-20 05:00:00,53,55,12,"SFO, San Francisco International Airport, United States of America",52,2017-07-20,92,0.0,1017,56,500,10,116,262,8
2017-01-20 06:00:00,54,55,12,"SFO, San Francisco International Airport, United States of America",56,2017-07-20,92,0.0,1017,56,600,10,116,265,8
2017-01-20 07:00:00,55,58,12,"SFO, San Francisco International Airport, United States of America",50,2017-07-20,89,0.0,1017,58,700,10,116,267,8
2017-01-20 08:00:00,57,61,11,"SFO, San Francisco International Airport, United States of America",43,2017-07-20,87,0.0,1017,61,800,10,113,270,9
2017-01-20 09:00:00,58,63,11,"SFO, San Francisco International Airport, United States of America",37,2017-07-20,84,0.0,1018,63,900,10,113,273,9
2017-01-20 10:00:00,60,67,12,"SFO, San Francisco International Airport, United States of America",24,2017-07-20,79,0.0,1018,67,1000,10,113,274,11
2017-01-20 11:00:00,61,70,14,"SFO, San Francisco International Airport, United States of America",12,2017-07-20,75,0.0,1018,70,1100,10,113,275,12
2017-01-20 12:00:00,63,73,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,70,0.0,1017,73,1200,10,113,276,13
2017-01-20 13:00:00,63,73,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,69,0.0,1017,73,1300,10,113,276,15
2017-01-20 14:00:00,62,74,18,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,68,0.0,1017,74,1400,10,113,275,16
2017-01-20 15:00:00,62,74,20,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,67,0.0,1016,74,1500,10,113,275,17
2017-01-20 16:00:00,62,73,19,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,68,0.0,1016,73,1600,10,113,274,17
2017-01-20 17:00:00,61,72,19,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,70,0.0,1016,72,1700,10,113,272,16
2017-01-20 18:00:00,61,70,18,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,72,0.0,1016,70,1800,10,113,271,16
2017-01-20 19:00:00,60,69,16,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,74,0.0,1016,69,1900,10,113,268,14
2017-01-20 20:00:00,59,67,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,77,0.0,1016,67,2000,10,113,265,13
2017-01-20 21:00:00,58,65,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,79,0.0,1016,65,2100,10,113,263,12
2017-01-20 22:00:00,58,63,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,81,0.0,1016,64,2200,10,113,262,11
2017-01-20 23:00:00,57,62,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-20,83,0.0,1016,62,2300,10,113,262,10
2017-01-21 00:00:00,56,60,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,85,0.0,1016,60,0,10,113,262,9
2017-01-21 01:00:00,54,58,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,86,0.0,1016,58,100,10,113,263,8
2017-01-21 02:00:00,53,56,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,87,0.0,1016,57,200,10,113,264,8
2017-01-21 03:00:00,51,54,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,87,0.0,1016,55,300,10,113,266,8
2017-01-21 04:00:00,51,54,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,87,0.0,1016,55,400,10,113,268,8
2017-01-21 05:00:00,51,54,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,87,0.0,1016,55,500,10,113,271,8
2017-01-21 06:00:00,52,55,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,87,0.0,1016,55,600,10,113,274,8
2017-01-21 07:00:00,53,58,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,83,0.0,1016,58,700,10,113,277,8
2017-01-21 08:00:00,54,60,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,80,0.0,1016,61,800,10,113,280,9
2017-01-21 09:00:00,56,63,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,76,0.0,1016,64,900,10,113,283,9
2017-01-21 10:00:00,57,67,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,71,0.0,1016,67,1000,10,113,283,11
2017-01-21 11:00:00,59,71,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,66,0.0,1016,71,1100,10,113,282,12
2017-01-21 12:00:00,60,74,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,61,0.0,1016,74,1200,10,113,282,13
2017-01-21 13:00:00,60,75,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,60,0.0,1016,75,1300,10,113,280,15
2017-01-21 14:00:00,60,75,18,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,59,0.0,1015,75,1400,10,113,278,16
2017-01-21 15:00:00,60,76,20,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,58,0.0,1015,76,1500,10,113,276,17
2017-01-21 16:00:00,60,74,19,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,60,0.0,1015,74,1600,10,113,274,17
2017-01-21 17:00:00,60,73,19,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,63,0.0,1014,73,1700,10,113,273,16
2017-01-21 18:00:00,59,72,18,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,66,0.0,1014,72,1800,10,113,271,16
2017-01-21 19:00:00,59,70,16,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,70,0.0,1014,70,1900,10,113,266,14
2017-01-21 20:00:00,59,68,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,74,0.0,1014,68,2000,10,113,261,13
2017-01-21 21:00:00,58,65,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,78,0.0,1014,65,2100,10,113,256,12
2017-01-21 22:00:00,57,64,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,80,0.0,1014,64,2200,10,113,249,10
2017-01-21 23:00:00,57,62,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-21,83,0.0,1014,62,2300,10,113,242,9
2017-01-22 00:00:00,56,60,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,86,0.0,1014,60,0,10,113,236,7
2017-01-22 01:00:00,54,58,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,87,0.0,1014,58,100,10,113,233,7
2017-01-22 02:00:00,52,56,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,88,0.0,1014,56,200,10,113,230,6
2017-01-22 03:00:00,51,54,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,89,0.0,1014,54,300,10,113,227,6
2017-01-22 04:00:00,52,55,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,88,0.0,1013,55,400,10,113,222,6
2017-01-22 05:00:00,53,56,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,88,0.0,1013,56,500,10,113,217,5
2017-01-22 06:00:00,54,58,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,87,0.0,1013,58,600,10,113,212,4
2017-01-22 07:00:00,56,62,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,82,0.0,1013,62,700,10,113,213,5
2017-01-22 08:00:00,58,66,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,78,0.0,1013,66,800,10,113,213,5
2017-01-22 09:00:00,60,70,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,73,0.0,1013,70,900,10,113,213,5
2017-01-22 10:00:00,61,73,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,67,0.0,1013,73,1000,10,113,227,6
2017-01-22 11:00:00,63,77,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,61,0.0,1013,77,1100,10,113,241,8
2017-01-22 12:00:00,64,81,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,55,0.0,1013,81,1200,10,113,256,9
2017-01-22 13:00:00,64,82,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,54,0.0,1012,82,1300,10,113,260,10
2017-01-22 14:00:00,64,83,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,53,0.0,1012,83,1400,10,113,265,12
2017-01-22 15:00:00,64,84,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,51,0.0,1011,84,1500,10,113,270,13
2017-01-22 16:00:00,64,83,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,52,0.0,1011,83,1600,10,113,269,13
2017-01-22 17:00:00,63,82,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,53,0.0,1011,82,1700,10,113,268,13
2017-01-22 18:00:00,63,81,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,54,0.0,1010,81,1800,10,113,267,13
2017-01-22 19:00:00,61,79,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,55,0.0,1011,79,1900,10,113,264,12
2017-01-22 20:00:00,59,78,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,57,0.0,1011,78,2000,10,113,262,10
2017-01-22 21:00:00,58,76,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,58,0.0,1011,76,2100,10,113,259,9
2017-01-22 22:00:00,57,74,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,62,0.0,1011,74,2200,10,113,256,9
2017-01-22 23:00:00,56,73,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-22,66,0.0,1011,73,2300,10,113,252,8
2017-01-23 00:00:00,56,71,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,70,0.0,1011,71,0,10,113,249,7
2017-01-23 01:00:00,56,69,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,72,0.0,1011,69,100,10,113,247,7
2017-01-23 02:00:00,56,66,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,74,0.0,1011,66,200,10,113,245,7
2017-01-23 03:00:00,56,64,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,76,0.0,1010,64,300,10,113,243,6
2017-01-23 04:00:00,56,64,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,77,0.0,1010,64,400,10,113,244,6
2017-01-23 05:00:00,56,63,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,78,0.0,1010,63,500,10,113,245,6
2017-01-23 06:00:00,56,62,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,80,0.0,1010,62,600,10,113,246,6
2017-01-23 07:00:00,58,65,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,77,0.0,1010,65,700,10,113,247,6
2017-01-23 08:00:00,59,68,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,74,0.0,1010,68,800,10,113,249,6
2017-01-23 09:00:00,61,71,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,71,0.0,1010,71,900,10,113,250,6
2017-01-23 10:00:00,62,75,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,66,0.0,1010,75,1000,10,113,249,7
2017-01-23 11:00:00,64,79,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,62,0.0,1010,79,1100,10,113,249,8
2017-01-23 12:00:00,65,82,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,57,0.0,1010,82,1200,10,113,248,9
2017-01-23 13:00:00,65,83,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,56,0.0,1009,83,1300,10,113,249,10
2017-01-23 14:00:00,66,83,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,56,0.0,1009,83,1400,10,113,250,12
2017-01-23 15:00:00,66,83,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,55,0.0,1009,84,1500,10,113,252,13
2017-01-23 16:00:00,65,82,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,57,0.0,1008,82,1600,10,113,250,13
2017-01-23 17:00:00,65,80,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,60,0.0,1008,80,1700,10,113,248,12
2017-01-23 18:00:00,64,78,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,62,0.0,1008,78,1800,10,113,246,12
2017-01-23 19:00:00,63,76,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,64,0.0,1009,76,1900,10,113,241,11
2017-01-23 20:00:00,62,74,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,66,0.0,1009,74,2000,10,113,237,10
2017-01-23 21:00:00,61,72,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,69,0.0,1009,72,2100,10,113,233,9
2017-01-23 22:00:00,61,70,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,73,0.0,1009,70,2200,10,113,231,9
2017-01-23 23:00:00,61,69,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-23,78,0.0,1010,69,2300,10,113,228,8
2017-01-24 00:00:00,61,67,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,82,0.0,1010,67,0,10,113,226,8
2017-01-24 01:00:00,59,64,11,"SFO, San Francisco International Airport, United States of America",3,2017-07-24,84,0.0,1010,64,100,10,113,225,7
2017-01-24 02:00:00,56,60,12,"SFO, San Francisco International Airport, United States of America",7,2017-07-24,86,0.0,1010,60,200,10,116,223,7
2017-01-24 03:00:00,54,57,13,"SFO, San Francisco International Airport, United States of America",10,2017-07-24,88,0.0,1010,57,300,10,116,222,7
2017-01-24 04:00:00,54,57,12,"SFO, San Francisco International Airport, United States of America",13,2017-07-24,89,0.0,1010,57,400,10,116,223,7
2017-01-24 05:00:00,53,56,12,"SFO, San Francisco International Airport, United States of America",17,2017-07-24,89,0.0,1010,56,500,10,113,224,6
2017-01-24 06:00:00,53,56,11,"SFO, San Francisco International Airport, United States of America",20,2017-07-24,89,0.0,1010,56,600,10,113,226,6
2017-01-24 07:00:00,55,59,10,"SFO, San Francisco International Airport, United States of America",13,2017-07-24,86,0.0,1010,59,700,10,113,225,6
2017-01-24 08:00:00,56,62,9,"SFO, San Francisco International Airport, United States of America",7,2017-07-24,82,0.0,1010,62,800,10,113,225,7
2017-01-24 09:00:00,57,65,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,79,0.0,1010,65,900,10,113,224,7
2017-01-24 10:00:00,59,69,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,73,0.0,1010,68,1000,10,113,227,9
2017-01-24 11:00:00,61,73,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,68,0.0,1010,72,1100,10,113,229,10
2017-01-24 12:00:00,62,76,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,63,0.0,1010,76,1200,10,113,232,12
2017-01-24 13:00:00,62,76,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,62,0.0,1010,76,1300,10,113,233,13
2017-01-24 14:00:00,62,77,16,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,62,0.0,1010,77,1400,10,113,235,14
2017-01-24 15:00:00,62,77,18,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,61,0.0,1010,77,1500,10,113,237,15
2017-01-24 16:00:00,62,76,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,64,0.0,1010,76,1600,10,113,236,15
2017-01-24 17:00:00,63,75,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,67,0.0,1009,75,1700,10,113,235,15
2017-01-24 18:00:00,63,74,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-24,70,0.0,1009,74,1800,10,113,234,15
2017-01-24 19:00:00,63,72,15,"SFO, San Francisco International Airport, United States of America",4,2017-07-24,74,0.0,1010,72,1900,10,113,230,13
2017-01-24 20:00:00,62,70,14,"SFO, San Francisco International Airport, United States of America",9,2017-07-24,79,0.0,1010,70,2000,10,116,227,12
2017-01-24 21:00:00,62,67,12,"SFO, San Francisco International Airport, United States of America",13,2017-07-24,83,0.0,1010,67,2100,10,116,223,11
2017-01-24 22:00:00,61,66,11,"SFO, San Francisco International Airport, United States of America",22,2017-07-24,85,0.0,1011,66,2200,10,116,222,10
2017-01-24 23:00:00,60,64,10,"SFO, San Francisco International Airport, United States of America",31,2017-07-24,88,0.0,1011,64,2300,10,116,221,8
2017-01-25 00:00:00,59,62,9,"SFO, San Francisco International Airport, United States of America",40,2017-07-25,90,0.0,1011,62,0,10,116,220,7
2017-01-25 01:00:00,58,61,9,"SFO, San Francisco International Airport, United States of America",41,2017-07-25,91,0.0,1011,60,100,10,116,215,7
2017-01-25 02:00:00,56,59,9,"SFO, San Francisco International Airport, United States of America",42,2017-07-25,91,0.0,1012,59,200,10,116,211,6
2017-01-25 03:00:00,55,58,9,"SFO, San Francisco International Airport, United States of America",43,2017-07-25,91,0.0,1012,58,300,10,116,207,6
2017-01-25 04:00:00,56,59,8,"SFO, San Francisco International Airport, United States of America",42,2017-07-25,91,0.0,1012,59,400,10,116,208,5
2017-01-25 05:00:00,56,60,8,"SFO, San Francisco International Airport, United States of America",42,2017-07-25,91,0.0,1012,59,500,10,116,210,5
2017-01-25 06:00:00,57,60,7,"SFO, San Francisco International Airport, United States of America",41,2017-07-25,90,0.0,1013,60,600,10,116,211,5
2017-01-25 07:00:00,58,62,7,"SFO, San Francisco International Airport, United States of America",34,2017-07-25,87,0.0,1013,62,700,10,116,216,5
2017-01-25 08:00:00,59,64,7,"SFO, San Francisco International Airport, United States of America",27,2017-07-25,84,0.0,1013,64,800,10,113,221,5
2017-01-25 09:00:00,60,67,7,"SFO, San Francisco International Airport, United States of America",21,2017-07-25,81,0.0,1014,67,900,10,113,226,6
2017-01-25 10:00:00,61,69,8,"SFO, San Francisco International Airport, United States of America",14,2017-07-25,77,0.0,1014,69,1000,10,113,232,7
2017-01-25 11:00:00,62,71,10,"SFO, San Francisco International Airport, United States of America",7,2017-07-25,72,0.0,1014,71,1100,10,113,237,9
2017-01-25 12:00:00,63,74,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,67,0.0,1014,74,1200,10,113,243,10
2017-01-25 13:00:00,63,75,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,66,0.0,1013,75,1300,10,113,245,11
2017-01-25 14:00:00,63,76,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,65,0.0,1013,76,1400,10,113,246,12
2017-01-25 15:00:00,63,76,16,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,64,0.0,1013,76,1500,10,113,248,14
2017-01-25 16:00:00,63,75,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,66,0.0,1013,75,1600,10,113,246,13
2017-01-25 17:00:00,63,75,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,68,0.0,1013,75,1700,10,113,244,13
2017-01-25 18:00:00,63,74,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,69,0.0,1013,74,1800,10,113,243,12
2017-01-25 19:00:00,63,73,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,72,0.0,1013,73,1900,10,113,244,11
2017-01-25 20:00:00,63,72,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,74,0.0,1014,72,2000,10,113,244,9
2017-01-25 21:00:00,64,71,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,77,0.0,1014,71,2100,10,113,245,8
2017-01-25 22:00:00,63,70,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,80,0.0,1015,69,2200,10,113,250,7
2017-01-25 23:00:00,62,68,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-25,82,0.0,1015,68,2300,10,113,255,6
2017-01-26 00:00:00,61,66,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,85,0.0,1015,66,0,10,113,260,6
2017-01-26 01:00:00,59,64,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,86,0.0,1015,63,100,10,113,256,5
2017-01-26 02:00:00,56,61,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,87,0.0,1015,60,200,10,113,253,4
2017-01-26 03:00:00,54,58,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,88,0.0,1016,57,300,10,113,249,4
2017-01-26 04:00:00,54,59,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,88,0.0,1016,58,400,10,113,246,4
2017-01-26 05:00:00,55,59,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,87,0.0,1016,58,500,10,113,244,4
2017-01-26 06:00:00,55,60,5,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,87,0.0,1016,59,600,10,113,241,4
2017-01-26 07:00:00,56,62,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,84,0.0,1016,61,700,10,113,250,4
2017-01-26 08:00:00,58,64,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,81,0.0,1016,64,800,10,113,260,5
2017-01-26 09:00:00,59,66,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,78,0.0,1016,66,900,10,113,269,5
2017-01-26 10:00:00,61,70,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,73,0.0,1016,70,1000,10,113,271,7
2017-01-26 11:00:00,63,74,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,68,0.0,1016,74,1100,10,113,274,8
2017-01-26 12:00:00,64,78,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,63,0.0,1016,78,1200,10,113,277,10
2017-01-26 13:00:00,64,79,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,60,0.0,1015,79,1300,10,113,275,11
2017-01-26 14:00:00,64,80,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,58,0.0,1015,80,1400,10,113,273,12
2017-01-26 15:00:00,64,82,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,56,0.0,1015,82,1500,10,113,271,13
2017-01-26 16:00:00,64,80,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,59,0.0,1015,80,1600,10,113,273,13
2017-01-26 17:00:00,64,79,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,61,0.0,1014,79,1700,10,113,275,13
2017-01-26 18:00:00,63,77,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,63,0.0,1014,77,1800,10,113,277,13
2017-01-26 19:00:00,63,75,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,68,0.0,1015,75,1900,10,113,276,12
2017-01-26 20:00:00,63,73,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,73,0.0,1015,73,2000,10,113,276,10
2017-01-26 21:00:00,63,71,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,78,0.0,1015,71,2100,10,113,276,9
2017-01-26 22:00:00,63,69,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,81,0.0,1015,69,2200,10,113,273,8
2017-01-26 23:00:00,62,67,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-26,84,0.0,1015,67,2300,10,113,270,7
2017-01-27 00:00:00,62,66,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,87,0.0,1015,66,0,10,113,267,6
2017-01-27 01:00:00,61,65,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,87,0.0,1015,65,100,10,113,264,6
2017-01-27 02:00:00,60,64,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,87,0.0,1015,64,200,10,113,261,6
2017-01-27 03:00:00,59,63,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,87,0.0,1015,63,300,10,113,258,5
2017-01-27 04:00:00,59,63,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,86,0.0,1015,63,400,10,113,260,5
2017-01-27 05:00:00,59,63,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,86,0.0,1015,63,500,10,113,262,5
2017-01-27 06:00:00,58,63,5,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,85,0.0,1015,63,600,10,113,264,4
2017-01-27 07:00:00,59,66,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,81,0.0,1015,66,700,10,113,268,5
2017-01-27 08:00:00,61,68,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,77,0.0,1015,68,800,10,113,272,5
2017-01-27 09:00:00,62,71,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,73,0.0,1015,71,900,10,113,275,5
2017-01-27 10:00:00,63,74,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,69,0.0,1015,74,1000,10,113,274,6
2017-01-27 11:00:00,64,78,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,64,0.0,1014,78,1100,10,113,273,8
2017-01-27 12:00:00,66,82,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,59,0.0,1014,82,1200,10,113,273,9
2017-01-27 13:00:00,66,82,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,58,0.0,1014,82,1300,10,113,271,11
